bureau_id,app_id,account_type,account_age_months,credit_limit,current_balance,months_past_due,account_status
BUR054525,APP217056,Mortgage,6,11390.76,3430.11,0,Active
BUR054526,APP217056,Retail Card,122,15000.63,11952.02,1,Active
BUR054527,APP217056,Personal Loan,110,5313.64,1200.73,0,Active
BUR054528,APP217057,Credit Card,112,20727.05,13140.96,0,Active
BUR054529,APP217057,Credit Card,164,7912.42,3282.41,1,Closed
BUR054530,APP217057,Student Loan,135,7538.61,1192.84,0,Active
BUR054531,APP217057,Credit Card,28,9070.26,2818.89,0,Active
BUR054532,APP217057,Auto Loan,54,2128.35,578.88,0,Active
BUR054533,APP217057,Personal Loan,101,6160.05,5938.4,0,Active
BUR054534,APP217057,Auto Loan,140,9019.47,2189.14,0,Active
BUR054535,APP217058,Retail Card,146,15724.75,6232.51,0,Closed
BUR054536,APP217058,Credit Card,34,4381.95,1985.15,0,Active
BUR054537,APP217060,Mortgage,77,4649.68,1336.38,0,Active
BUR054538,APP217060,Auto Loan,154,2870.27,1272.78,0,Active
BUR054539,APP217060,Credit Card,5,12813.29,3311.84,0,Active
BUR054540,APP217060,Auto Loan,102,1741.87,873.36,0,Closed
BUR054541,APP217060,Personal Loan,143,14020.22,4354.43,0,Closed
BUR054542,APP217061,Credit Card,77,3917.74,2662.62,7,Active
BUR054543,APP217061,Mortgage,41,1743.55,1651.44,0,Active
BUR054544,APP217061,Auto Loan,141,3839.57,2720.54,0,Active
BUR054545,APP217062,Auto Loan,130,7553.53,611.93,7,Closed
BUR054546,APP217062,Retail Card,66,1644.27,779.24,5,Active
BUR054547,APP217062,Retail Card,141,804.14,192.03,0,Closed
BUR054548,APP217062,Credit Card,88,2886.91,908.76,0,Active
BUR054549,APP217062,Personal Loan,149,6405.56,1598.58,11,Active
BUR054550,APP217062,Mortgage,142,7154.2,4556.3,1,Active
BUR054551,APP217063,Mortgage,59,6452.39,4446.12,6,Closed
BUR054552,APP217063,Credit Card,128,17462.79,13387.21,0,Active
BUR054553,APP217063,Retail Card,109,1496.55,606.62,1,Active
BUR054554,APP217063,Mortgage,176,2548.37,1005.1,0,Active
BUR054555,APP217063,Retail Card,31,2571.38,1015.14,0,Active
BUR054556,APP217064,Student Loan,6,3558.36,378.33,0,Active
BUR054557,APP217064,Student Loan,88,2102.76,1012.1,5,Closed
BUR054558,APP217065,Student Loan,31,1645.92,355.64,0,Active
BUR054559,APP217066,Credit Card,16,13850.64,2803.71,0,Active
BUR054560,APP217066,Personal Loan,57,9769.03,3598.43,0,Active
BUR054561,APP217066,Auto Loan,167,2325.15,492.07,1,Active
BUR054562,APP217066,Mortgage,66,11119.89,6587.98,0,Active
BUR054563,APP217066,Credit Card,153,7019.81,2196.71,0,Active
BUR054564,APP217066,Retail Card,14,10640.65,7221.11,0,Active
BUR054565,APP217067,Mortgage,163,17377.53,14552.74,0,Closed
BUR054566,APP217067,Retail Card,91,16780.93,10482.11,0,Closed
BUR054567,APP217067,Mortgage,143,1735.22,1264.81,0,Closed
BUR054568,APP217067,Student Loan,176,1809.93,1478.19,0,Active
BUR054569,APP217067,Student Loan,158,11610.27,4474.29,0,Active
BUR054570,APP217068,Retail Card,18,8682.67,7399.27,2,Closed
BUR054571,APP217068,Credit Card,169,7058.26,4605.17,0,Active
BUR054572,APP217068,Student Loan,42,26797.48,15584.64,0,Closed
BUR054573,APP217068,Retail Card,165,7328.82,1336.12,0,Active
BUR054574,APP217068,Auto Loan,103,4013.03,1833.5,8,Active
BUR054575,APP217068,Credit Card,130,10816.27,6223.66,0,Active
BUR054576,APP217068,Student Loan,163,21314.85,4197.5,0,Active
BUR054577,APP217069,Student Loan,102,2770.01,816.31,0,Closed
BUR054578,APP217069,Retail Card,122,2186.59,363.7,0,Active
BUR054579,APP217069,Personal Loan,124,5528.46,536.92,0,Active
BUR054580,APP217069,Retail Card,142,301.09,224.45,0,Active
BUR054581,APP217069,Credit Card,74,13170.55,5262.25,0,Active
BUR054582,APP217070,Mortgage,27,2649.74,849.16,0,Active
BUR054583,APP217070,Credit Card,66,20723.91,9347.62,0,Active
BUR054584,APP217070,Retail Card,32,1777.05,1214.83,0,Closed
BUR054585,APP217070,Credit Card,44,2377.48,449.88,0,Active
BUR054586,APP217071,Credit Card,131,5929.8,308.77,1,Active
BUR054587,APP217071,Retail Card,171,697.97,61.4,0,Active
BUR054588,APP217073,Credit Card,79,21007.39,13146.88,0,Active
BUR054589,APP217073,Auto Loan,97,6397.44,2861.64,0,Active
BUR054590,APP217073,Auto Loan,6,5353.72,292.64,0,Active
BUR054591,APP217073,Personal Loan,9,3471.99,2975.08,0,Active
BUR054592,APP217074,Credit Card,27,525.88,28.14,2,Active
BUR054593,APP217074,Mortgage,145,200.0,75.67,0,Closed
BUR054594,APP217074,Retail Card,125,11214.43,7558.55,11,Active
BUR054595,APP217074,Student Loan,90,7878.12,223.71,0,Active
BUR054596,APP217074,Personal Loan,140,24447.2,19536.56,4,Closed
BUR054597,APP217075,Auto Loan,86,3989.86,1247.39,0,Active
BUR054598,APP217075,Personal Loan,137,5162.19,2696.53,0,Active
BUR054599,APP217075,Auto Loan,128,4808.93,940.57,0,Active
BUR054600,APP217075,Credit Card,178,13938.35,3576.88,0,Active
BUR054601,APP217076,Mortgage,156,323.62,93.69,0,Active
BUR054602,APP217076,Personal Loan,132,14612.85,12928.62,0,Closed
BUR054603,APP217076,Personal Loan,128,19276.45,15039.2,1,Active
BUR054604,APP217076,Retail Card,15,3973.8,2773.41,0,Active
BUR054605,APP217076,Retail Card,117,462.01,52.75,0,Active
BUR054606,APP217077,Student Loan,52,1621.94,719.44,0,Active
BUR054607,APP217077,Credit Card,1,19854.03,3909.23,0,Closed
BUR054608,APP217077,Mortgage,91,3816.25,2265.2,0,Active
BUR054609,APP217078,Mortgage,12,7956.46,5966.53,0,Active
BUR054610,APP217078,Mortgage,175,13662.35,3374.07,0,Active
BUR054611,APP217078,Auto Loan,28,6855.32,3145.33,0,Active
BUR054612,APP217078,Retail Card,9,998.03,205.03,0,Active
BUR054613,APP217079,Credit Card,64,833.43,418.19,0,Active
BUR054614,APP217079,Personal Loan,126,10025.95,3046.72,1,Active
BUR054615,APP217079,Personal Loan,22,16130.58,1346.93,0,Closed
BUR054616,APP217080,Mortgage,148,3854.42,637.47,0,Active
BUR054617,APP217081,Credit Card,53,10805.28,6773.33,0,Closed
BUR054618,APP217081,Credit Card,110,595.2,508.31,0,Active
BUR054619,APP217081,Retail Card,161,10321.2,5570.47,0,Closed
BUR054620,APP217081,Auto Loan,6,5758.96,1769.42,0,Closed
BUR054621,APP217082,Credit Card,106,3649.58,1079.17,1,Active
BUR054622,APP217082,Personal Loan,111,2851.77,1504.47,1,Active
BUR054623,APP217082,Credit Card,126,9515.08,3352.38,0,Active
BUR054624,APP217082,Auto Loan,175,3461.94,3427.55,0,Closed
BUR054625,APP217083,Retail Card,117,1034.27,250.86,0,Active
BUR054626,APP217083,Mortgage,15,5298.39,608.93,0,Active
BUR054627,APP217083,Mortgage,88,4203.38,755.89,0,Active
BUR054628,APP217084,Personal Loan,90,10161.85,4085.17,0,Closed
BUR054629,APP217085,Retail Card,31,15181.88,7143.48,1,Active
BUR054630,APP217085,Student Loan,17,12792.97,6524.22,0,Active
BUR054631,APP217086,Auto Loan,16,200.0,107.43,0,Active
BUR054632,APP217086,Personal Loan,146,2063.28,428.06,0,Active
BUR054633,APP217086,Credit Card,18,3528.27,2198.19,0,Active
BUR054634,APP217086,Credit Card,32,3230.92,196.34,9,Active
BUR054635,APP217086,Student Loan,66,4925.9,280.01,0,Closed
BUR054636,APP217086,Retail Card,116,5144.03,3169.46,0,Active
BUR054637,APP217087,Student Loan,97,2833.28,2032.75,0,Active
BUR054638,APP217087,Student Loan,166,11351.34,3092.87,0,Active
BUR054639,APP217087,Auto Loan,106,4500.35,3054.78,7,Active
BUR054640,APP217088,Auto Loan,178,2372.65,930.88,0,Active
BUR054641,APP217088,Auto Loan,57,4503.81,2832.8,0,Active
BUR054642,APP217088,Student Loan,121,6881.78,5656.51,1,Active
BUR054643,APP217089,Student Loan,101,4566.06,1556.74,0,Active
BUR054644,APP217089,Credit Card,134,1122.32,247.19,0,Active
BUR054645,APP217089,Mortgage,79,2628.44,964.29,0,Active
BUR054646,APP217089,Student Loan,136,506.04,141.58,0,Active
BUR054647,APP217090,Auto Loan,43,370.99,143.71,0,Closed
BUR054648,APP217090,Mortgage,26,3082.75,1880.87,0,Closed
BUR054649,APP217092,Auto Loan,168,8075.5,2644.21,0,Active
BUR054650,APP217092,Retail Card,94,7522.56,4468.75,0,Active
BUR054651,APP217092,Auto Loan,61,5800.08,1634.58,0,Active
BUR054652,APP217092,Retail Card,90,13935.61,7447.93,0,Active
BUR054653,APP217093,Personal Loan,83,1865.77,594.06,1,Active
BUR054654,APP217093,Credit Card,175,4452.54,2957.5,2,Active
BUR054655,APP217093,Auto Loan,109,10785.1,3219.42,0,Active
BUR054656,APP217093,Auto Loan,176,6671.33,2960.23,1,Active
BUR054657,APP217093,Mortgage,123,2586.7,1449.66,0,Closed
BUR054658,APP217094,Student Loan,119,15013.29,4403.34,0,Active
BUR054659,APP217094,Credit Card,32,1079.71,336.81,0,Active
BUR054660,APP217094,Personal Loan,6,2691.62,1485.11,0,Closed
BUR054661,APP217095,Personal Loan,138,7712.91,2373.82,0,Closed
BUR054662,APP217095,Personal Loan,128,2329.01,1281.56,1,Active
BUR054663,APP217095,Retail Card,21,5607.73,1023.48,1,Active
BUR054664,APP217096,Mortgage,5,40040.86,25080.89,0,Closed
BUR054665,APP217096,Personal Loan,176,2573.88,746.99,0,Active
BUR054666,APP217096,Retail Card,23,1656.48,667.26,0,Active
BUR054667,APP217096,Credit Card,71,16902.26,8271.79,0,Active
BUR054668,APP217096,Personal Loan,143,6096.3,1187.91,2,Active
BUR054669,APP217097,Credit Card,99,8480.12,3784.74,0,Closed
BUR054670,APP217099,Mortgage,111,1100.19,948.47,0,Active
BUR054671,APP217099,Auto Loan,23,9061.09,2859.86,0,Closed
BUR054672,APP217099,Credit Card,149,487.1,97.89,0,Active
BUR054673,APP217099,Retail Card,67,1098.68,418.15,0,Active
BUR054674,APP217099,Credit Card,156,4101.52,2340.38,0,Active
BUR054675,APP217099,Personal Loan,74,9171.01,4743.74,2,Active
BUR054676,APP217099,Retail Card,1,8270.57,1515.13,0,Active
BUR054677,APP217099,Student Loan,103,1933.24,402.29,0,Active
BUR054678,APP217099,Retail Card,77,1295.55,768.37,0,Active
BUR054679,APP217100,Personal Loan,27,7713.25,189.97,0,Active
BUR054680,APP217100,Retail Card,5,24560.91,8096.3,0,Active
BUR054681,APP217100,Retail Card,95,619.73,367.63,0,Active
BUR054682,APP217101,Retail Card,94,13625.29,4591.4,0,Active
BUR054683,APP217101,Student Loan,137,3729.3,1168.0,0,Closed
BUR054684,APP217102,Mortgage,23,917.37,292.81,0,Active
BUR054685,APP217102,Retail Card,85,9860.42,5150.37,0,Active
BUR054686,APP217102,Auto Loan,179,21051.54,15333.11,2,Active
BUR054687,APP217102,Retail Card,71,200.0,107.78,3,Active
BUR054688,APP217102,Personal Loan,11,200.0,47.06,0,Closed
BUR054689,APP217103,Student Loan,99,1087.21,491.97,0,Active
BUR054690,APP217103,Credit Card,107,23796.32,5795.08,0,Active
BUR054691,APP217103,Retail Card,42,4909.16,1289.92,0,Closed
BUR054692,APP217103,Auto Loan,162,7607.0,2469.13,0,Active
BUR054693,APP217103,Retail Card,46,466.64,148.44,0,Closed
BUR054694,APP217103,Student Loan,36,757.91,171.4,0,Closed
BUR054695,APP217103,Personal Loan,150,9651.9,1613.49,0,Active
BUR054696,APP217104,Personal Loan,166,13884.59,6569.93,0,Active
BUR054697,APP217105,Personal Loan,48,8018.41,203.38,0,Closed
BUR054698,APP217106,Retail Card,89,5507.16,1598.84,0,Active
BUR054699,APP217106,Mortgage,129,8884.96,5047.1,0,Closed
BUR054700,APP217107,Student Loan,131,1354.69,285.85,0,Closed
BUR054701,APP217107,Mortgage,49,268.7,113.51,0,Active
BUR054702,APP217107,Retail Card,160,8282.57,3273.81,0,Closed
BUR054703,APP217107,Auto Loan,13,1808.23,760.15,0,Active
BUR054704,APP217108,Retail Card,15,9516.32,3181.91,0,Closed
BUR054705,APP217108,Credit Card,2,1340.77,739.99,1,Active
BUR054706,APP217108,Student Loan,17,10623.06,2870.38,0,Active
BUR054707,APP217109,Student Loan,142,6607.87,5331.59,0,Closed
BUR054708,APP217109,Mortgage,40,12307.08,11123.68,0,Active
BUR054709,APP217111,Student Loan,121,22985.24,4459.26,0,Active
BUR054710,APP217112,Auto Loan,89,1565.39,80.32,11,Active
BUR054711,APP217112,Personal Loan,94,3116.93,894.82,2,Active
BUR054712,APP217112,Personal Loan,84,14821.1,5665.36,0,Closed
BUR054713,APP217113,Retail Card,150,10307.58,2569.66,0,Active
BUR054714,APP217113,Student Loan,2,5433.91,2143.46,8,Active
BUR054715,APP217113,Mortgage,122,9642.17,7182.45,0,Closed
BUR054716,APP217113,Auto Loan,130,313.24,159.39,0,Active
BUR054717,APP217113,Credit Card,27,3572.16,1029.07,2,Active
BUR054718,APP217113,Personal Loan,61,6466.43,530.21,0,Active
BUR054719,APP217114,Personal Loan,63,2929.98,1284.97,0,Closed
BUR054720,APP217114,Mortgage,93,23941.25,10106.47,2,Closed
BUR054721,APP217114,Auto Loan,42,9770.03,4410.28,0,Active
BUR054722,APP217114,Personal Loan,170,3674.38,2884.96,0,Active
BUR054723,APP217115,Mortgage,9,4959.86,2949.93,0,Active
BUR054724,APP217115,Student Loan,136,3655.6,278.99,0,Closed
BUR054725,APP217115,Credit Card,45,5354.35,4318.81,0,Active
BUR054726,APP217115,Student Loan,85,5996.36,187.92,0,Closed
BUR054727,APP217115,Student Loan,135,7148.12,5168.1,0,Active
BUR054728,APP217117,Credit Card,101,8743.56,5550.93,0,Active
BUR054729,APP217118,Credit Card,137,28226.76,17763.14,0,Active
BUR054730,APP217118,Personal Loan,67,2467.63,1533.44,9,Active
BUR054731,APP217118,Mortgage,61,43459.84,33131.88,0,Closed
BUR054732,APP217118,Mortgage,147,670.89,139.43,0,Active
BUR054733,APP217118,Auto Loan,160,15576.59,7952.91,0,Closed
BUR054734,APP217118,Auto Loan,19,21615.38,13563.03,10,Active
BUR054735,APP217118,Personal Loan,97,12138.03,3882.9,1,Active
BUR054736,APP217118,Retail Card,64,18809.88,15688.56,0,Active
BUR054737,APP217119,Retail Card,30,23718.75,2417.27,0,Active
BUR054738,APP217119,Credit Card,129,6477.47,1963.18,0,Active
BUR054739,APP217120,Retail Card,131,16258.86,5852.1,0,Active
BUR054740,APP217120,Student Loan,94,4398.35,2286.67,0,Active
BUR054741,APP217121,Auto Loan,138,18488.45,3429.29,0,Active
BUR054742,APP217121,Personal Loan,154,8350.62,4759.74,0,Active
BUR054743,APP217121,Credit Card,77,6951.78,3409.31,0,Active
BUR054744,APP217121,Personal Loan,103,16342.15,2203.55,2,Active
BUR054745,APP217121,Auto Loan,11,9144.88,944.54,2,Active
BUR054746,APP217121,Auto Loan,123,6872.1,2060.2,0,Active
BUR054747,APP217122,Auto Loan,95,12131.48,10754.24,0,Closed
BUR054748,APP217122,Auto Loan,142,28216.17,6810.85,4,Closed
BUR054749,APP217123,Mortgage,174,2611.49,1798.6,0,Active
BUR054750,APP217123,Auto Loan,42,457.49,336.64,2,Active
BUR054751,APP217123,Mortgage,170,6110.63,3458.71,0,Active
BUR054752,APP217124,Retail Card,59,4983.53,3444.48,5,Active
BUR054753,APP217125,Mortgage,140,1645.81,1416.24,0,Active
BUR054754,APP217125,Student Loan,100,21012.72,2402.53,0,Active
BUR054755,APP217126,Auto Loan,104,833.92,123.49,0,Active
BUR054756,APP217126,Personal Loan,39,5964.95,3413.91,0,Active
BUR054757,APP217126,Student Loan,49,9185.75,3282.21,0,Closed
BUR054758,APP217126,Auto Loan,171,6646.25,2011.26,0,Active
BUR054759,APP217126,Student Loan,107,3201.81,981.56,0,Active
BUR054760,APP217127,Auto Loan,163,7676.83,4297.69,0,Closed
BUR054761,APP217127,Student Loan,122,2224.03,788.49,0,Active
BUR054762,APP217127,Student Loan,112,3198.55,1525.9,0,Active
BUR054763,APP217127,Personal Loan,142,7827.11,2081.94,0,Closed
BUR054764,APP217128,Retail Card,179,14021.77,2567.8,1,Active
BUR054765,APP217128,Mortgage,91,6305.92,1341.44,2,Active
BUR054766,APP217128,Personal Loan,25,17323.16,5566.76,0,Active
BUR054767,APP217128,Retail Card,57,792.95,452.08,0,Closed
BUR054768,APP217128,Mortgage,11,15412.23,7992.09,0,Active
BUR054769,APP217129,Mortgage,96,5232.63,3173.03,2,Active
BUR054770,APP217130,Student Loan,47,4078.43,2055.65,0,Active
BUR054771,APP217130,Student Loan,15,7266.87,5787.81,0,Active
BUR054772,APP217131,Personal Loan,101,12134.03,2899.83,0,Closed
BUR054773,APP217131,Student Loan,127,24567.26,12060.92,0,Active
BUR054774,APP217131,Student Loan,138,2214.15,514.51,0,Closed
BUR054775,APP217131,Student Loan,118,13177.42,4086.28,0,Active
BUR054776,APP217131,Student Loan,13,3696.99,1430.98,0,Active
BUR054777,APP217132,Student Loan,82,947.7,442.45,0,Active
BUR054778,APP217132,Mortgage,101,4989.91,2407.79,6,Closed
BUR054779,APP217132,Student Loan,110,2783.78,920.46,0,Active
BUR054780,APP217132,Personal Loan,33,2874.22,804.89,0,Active
BUR054781,APP217132,Credit Card,72,19426.76,6978.35,0,Active
BUR054782,APP217132,Credit Card,24,10518.2,4899.08,0,Active
BUR054783,APP217133,Personal Loan,102,18080.63,10440.89,0,Active
BUR054784,APP217133,Credit Card,94,10353.66,9276.22,10,Closed
BUR054785,APP217133,Student Loan,65,28397.48,5436.7,0,Active
BUR054786,APP217133,Student Loan,66,3305.19,432.41,1,Active
BUR054787,APP217134,Credit Card,81,200.0,67.55,2,Active
BUR054788,APP217134,Retail Card,57,2427.61,824.14,0,Closed
BUR054789,APP217135,Auto Loan,162,1505.51,302.88,2,Closed
BUR054790,APP217135,Mortgage,169,21044.39,12834.49,0,Closed
BUR054791,APP217135,Retail Card,31,4838.0,2289.7,0,Active
BUR054792,APP217135,Personal Loan,1,5217.71,2788.52,0,Active
BUR054793,APP217135,Credit Card,85,4594.42,1149.22,2,Closed
BUR054794,APP217136,Retail Card,120,8604.87,4136.3,0,Active
BUR054795,APP217136,Personal Loan,146,4829.39,2604.3,0,Active
BUR054796,APP217136,Credit Card,28,6040.52,1781.57,0,Active
BUR054797,APP217136,Mortgage,71,11097.79,1832.48,0,Closed
BUR054798,APP217137,Mortgage,166,3140.22,1232.37,0,Active
BUR054799,APP217137,Auto Loan,20,27213.66,6398.68,0,Closed
BUR054800,APP217137,Credit Card,101,1585.84,553.61,0,Active
BUR054801,APP217137,Personal Loan,70,5229.52,5327.98,0,Active
BUR054802,APP217137,Mortgage,6,2723.31,2234.98,0,Active
BUR054803,APP217137,Mortgage,99,8344.86,5647.42,0,Active
BUR054804,APP217138,Mortgage,123,7778.5,2658.47,0,Active
BUR054805,APP217138,Auto Loan,109,6251.32,2661.12,0,Active
BUR054806,APP217138,Retail Card,160,10708.9,6162.79,1,Active
BUR054807,APP217138,Auto Loan,24,10468.22,3006.95,0,Active
BUR054808,APP217140,Auto Loan,162,299.73,176.01,1,Closed
BUR054809,APP217140,Personal Loan,176,10538.16,5265.23,1,Active
BUR054810,APP217141,Student Loan,126,2658.42,525.37,0,Active
BUR054811,APP217141,Personal Loan,124,19503.19,16760.26,0,Active
BUR054812,APP217141,Credit Card,171,1583.38,312.67,0,Closed
BUR054813,APP217141,Auto Loan,48,3367.27,2382.81,0,Active
BUR054814,APP217142,Mortgage,120,2423.31,1023.26,0,Active
BUR054815,APP217142,Auto Loan,16,1459.41,498.03,2,Active
BUR054816,APP217142,Credit Card,8,2684.92,1582.0,0,Active
BUR054817,APP217143,Credit Card,35,11219.38,1028.32,0,Active
BUR054818,APP217143,Mortgage,92,6282.98,2285.81,0,Active
BUR054819,APP217144,Personal Loan,102,4424.95,912.28,0,Active
BUR054820,APP217144,Student Loan,83,17293.27,10099.47,0,Active
BUR054821,APP217144,Mortgage,63,2180.15,1437.4,4,Active
BUR054822,APP217145,Student Loan,101,436.24,364.92,0,Active
BUR054823,APP217145,Auto Loan,148,3809.36,844.77,0,Closed
BUR054824,APP217145,Auto Loan,72,5458.58,4044.36,0,Active
BUR054825,APP217146,Personal Loan,128,8209.62,2562.51,0,Active
BUR054826,APP217146,Mortgage,75,7439.23,6533.08,0,Active
BUR054827,APP217146,Personal Loan,179,6755.35,3206.77,0,Active
BUR054828,APP217146,Mortgage,44,2718.82,943.66,0,Active
BUR054829,APP217146,Personal Loan,60,26253.77,6983.14,0,Active
BUR054830,APP217146,Auto Loan,69,7326.88,5125.27,0,Active
BUR054831,APP217146,Credit Card,175,14788.34,1754.53,2,Closed
BUR054832,APP217147,Mortgage,146,13523.74,3983.29,0,Active
BUR054833,APP217147,Auto Loan,110,39565.0,15046.75,0,Active
BUR054834,APP217147,Retail Card,69,3086.83,1611.43,0,Active
BUR054835,APP217147,Credit Card,125,22689.02,9839.09,0,Closed
BUR054836,APP217147,Credit Card,31,1330.14,692.53,2,Active
BUR054837,APP217148,Personal Loan,67,569.92,136.68,5,Active
BUR054838,APP217148,Student Loan,113,7687.41,865.34,0,Closed
BUR054839,APP217149,Mortgage,61,1355.6,244.06,0,Active
BUR054840,APP217150,Personal Loan,155,17563.88,11729.71,1,Active
BUR054841,APP217150,Personal Loan,60,12379.68,4114.8,0,Active
BUR054842,APP217150,Auto Loan,68,9351.6,437.76,0,Closed
BUR054843,APP217150,Personal Loan,46,12334.41,7571.37,2,Active
BUR054844,APP217151,Retail Card,134,6169.08,2352.44,0,Active
BUR054845,APP217151,Auto Loan,172,5230.84,2049.61,2,Active
BUR054846,APP217151,Credit Card,99,12923.31,6051.59,2,Closed
BUR054847,APP217152,Personal Loan,81,21165.9,22251.5,0,Active
BUR054848,APP217153,Mortgage,146,897.48,706.54,0,Active
BUR054849,APP217153,Student Loan,80,11323.93,2135.97,0,Closed
BUR054850,APP217154,Retail Card,159,8333.49,6108.73,0,Active
BUR054851,APP217154,Mortgage,34,366.52,304.57,0,Closed
BUR054852,APP217154,Student Loan,41,8269.87,5324.72,0,Closed
BUR054853,APP217155,Student Loan,57,3934.27,2793.01,1,Active
BUR054854,APP217155,Credit Card,79,349.47,67.9,3,Active
BUR054855,APP217155,Personal Loan,123,302.09,79.44,0,Active
BUR054856,APP217156,Student Loan,144,41934.99,11103.5,9,Active
BUR054857,APP217156,Student Loan,172,5846.68,2125.6,0,Closed
BUR054858,APP217156,Retail Card,173,10968.58,7578.68,0,Active
BUR054859,APP217157,Retail Card,85,4306.29,2945.91,0,Active
BUR054860,APP217157,Retail Card,50,692.28,142.75,0,Active
BUR054861,APP217158,Personal Loan,6,17574.04,4039.17,0,Active
BUR054862,APP217158,Auto Loan,38,1214.11,106.34,0,Active
BUR054863,APP217158,Personal Loan,94,13789.06,12057.8,0,Active
BUR054864,APP217159,Credit Card,125,12292.79,10456.17,0,Active
BUR054865,APP217159,Auto Loan,49,9873.07,4617.52,0,Active
BUR054866,APP217159,Credit Card,124,10641.31,5473.03,0,Active
BUR054867,APP217160,Retail Card,111,28923.02,4132.76,0,Active
BUR054868,APP217160,Auto Loan,21,1875.78,1082.5,0,Closed
